timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,velocity,latitude,longitude,altitude
0,0.28780216040337736,0.6598686185951003,0.6442107665310003,0.1141265852829875,0.08210702501597858,-0.021720231903078334,9.889592805998081,33.02701096701284,-150.38660888925529,8.351959366335086
1,0.24303023336805663,0.1146200265693385,-0.1254333852125742,0.06485340137183447,0.01998997214093567,-0.016105315918624696,13.550228631791484,12.636867306791487,79.04186458863035,13.82929633784767
2,0.7669841515473514,0.3301496068898776,0.5973788773260607,-0.018315410901182102,-0.03832261922294351,-0.053051289450352625,9.960478158225914,-57.44116084952461,81.64426179619494,-1.5332281782286588
3,0.43473904963561566,0.8572540733441021,0.7657291698456301,0.059023184339778184,0.08087607397664112,0.04983296446800132,4.333397739884756,-65.31819304885619,51.639849032196594,0.5358029396607412
4,0.2556814575410681,0.3852325259938855,0.6181263797332874,0.058814737474564706,0.07203779215887818,-0.07368922416242295,12.56551797013747,-14.821685672350696,54.030125307835675,-1.9780633040456728
5,-0.04357080448667516,0.8347870577749025,0.6331644035463249,0.0473367604010652,-0.10282423574455649,-0.12091019229408223,11.061982591096177,82.14995105178122,63.42286772902588,0.41593868714968113
6,0.350312396259541,0.6041424082206924,0.8265369252699565,-0.07810916746779628,-0.04510134498583825,0.007451569029240036,9.317878426383999,-53.75549924643238,26.562006243651666,-2.6775033034112337
7,0.19128645883802892,0.5655241777069745,0.7688070722074906,-0.03157694839980978,-0.03667092459467013,-0.16895091994694067,6.92780020857907,39.61933093666059,-40.869858113418275,-0.5477720001645904
8,0.6293714608804335,0.6600970688253527,0.48652851836784256,0.16054736345675846,0.09333154116607056,-0.09226807569903403,7.431131994352407,22.52702011835933,-48.52568852248379,-3.570356686265997
9,0.5839066784215381,0.37917544041202866,0.7286960587085433,-0.1690448638862154,0.07618684442477856,0.053408870371816325,9.54159119210257,62.03745168131064,112.60490363080652,0.5170888969055382
10,1.3011369473461314,1.1048361956935726,0.6826498309589671,-0.024857269545850172,0.09383536214649855,0.17481220779076065,7.807667122436932,-59.397362055058885,-109.23936071284342,-6.171707138954217
11,0.4436225558125887,0.1641937902492286,0.036919418191417974,0.025887931696188873,-0.024686104379973626,-0.07101924540229765,9.963224054706885,76.97355941674195,-61.3737970513679,8.01918161882587
12,0.8235291117220098,0.708388466971127,0.6594093256803005,0.05512086346498618,-0.02102351666297955,-0.013654772363831686,8.531329884196868,-53.616704465911894,110.51583887348352,-3.842534985145894
13,0.49316963002522185,0.5920942603332622,0.4616016642307111,-0.008456112451367194,-0.1241035131163184,0.12180665987075608,8.445263451753915,5.69412101672242,118.60586552099579,-10.474304701592505
14,0.12981601640206325,0.2372506837581439,0.4380224013420334,-0.025948988538648046,0.2016889618445808,-0.03264158557844471,4.678707773601568,-21.618959575155316,155.20771939503533,-7.883000614434409
15,0.8424609142233983,0.6405030533674552,0.48220186535122866,-0.06448494723576434,0.0008344348049881015,0.1338262834246276,9.676770509924845,-22.79879340832558,-105.67432270082259,8.01498159276323
16,0.5204072552157023,0.22062693647357345,0.7936835333696477,0.20756610472997075,0.032247786554156076,-0.009552404088302243,13.469609492513413,0.8188033802218939,168.3066479867074,-5.307482069821328
17,0.37760342701278893,0.04309697797912437,0.3126448328620094,-0.1087053373807213,-0.0012792886266212954,0.10627605345034588,12.875757577179296,-74.87288636128335,24.257434414640898,2.92814154448798
18,0.3258441105266618,0.37758475606157094,0.47291453091481467,0.0021218722971348383,-0.12163028842326402,0.01812027993180013,9.729999577019134,-2.5366564978491084,172.1235604227325,16.15482951910669
19,0.8806706293132016,0.6359117957774187,0.6078169440082469,0.13679334264766838,-0.01710112954898676,0.07735762826350676,12.335554503134288,81.95765567542423,-88.2394052236618,3.2748989949199143
20,0.6153329062833505,0.5188745927653061,0.4666920241085977,-0.012847554773480221,0.05300338974247722,-0.0664845178170607,4.453429200879688,-31.723912345123622,-121.24339868311652,0.2444643642223646
21,1.1045816912194808,0.4663993470535297,0.5880239459509375,0.04294023191275002,0.09611895399039856,-0.23577270401820172,9.273477332838977,-88.48228497194155,23.969935483399695,-4.588392673156419
22,-0.3249724156930155,0.5791502652500645,0.38187521876000813,-0.021548895677488956,0.04875185577395397,-0.2102705211435823,11.53454191851914,24.649988154784012,-87.95108326806637,-7.3231470921576225
23,-0.07390653896016408,0.3271745024620026,0.7601947131599351,-0.17110813602345532,0.06004467092597117,0.0883447608543041,8.204322083401639,38.72845487006944,-14.802961464475004,4.102058157995704
24,0.5319954524219186,0.7317160759470316,1.3506388721186222,-0.10111131586546536,0.12899691843322234,0.07439225091547184,6.247201471309502,87.53312904954194,-142.7325435490639,3.5651694063541504
25,0.3641544095519068,0.669889870041646,0.5771377865887978,0.0098387386808203,0.15497178808387316,0.23836238945006946,12.53439060802738,49.03730433036549,-87.4154857596277,-3.2873160544727136
